Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2021-02-22,2551.921630859375,2670.570568892352,2538.724001627138,2670.570568892352,5366696
2021-02-23,2570.683349609375,2611.9150762204226,2560.1598237193575,2561.8849988027264,3832829
2021-02-24,2542.994140625,2590.6520971446007,2519.7472404187038,2563.6098964027583,3774549
2021-02-25,2583.70849609375,2613.5538985691696,2560.547936448802,2565.335339405835,4224073
2021-02-26,2496.586669921875,2563.9116563447387,2484.251628398456,2553.2586180761905,5553153
2021-03-01,2522.37841796875,2557.572031379109,2503.0565414965754,2523.9311176442743,3265871
2021-03-02,2593.239990234375,2609.3271627195363,2542.907925850312,2553.258975752009,3306469
2021-03-03,2638.74072265625,2642.967315915293,2585.0876275993032,2617.9522858364603,3509857
2021-03-04,2630.63232421875,2658.0194697187035,2601.6063471621355,2607.6012864995123,3916760
2021-03-05,2594.706298828125,2642.2779138838096,2584.8297143482514,2601.6501701271904,3203686
2021-03-08,2593.75732421875,2616.2277697005156,2584.312033637568,2601.563782860783,2003125
2021-03-09,2631.711181640625,2645.469409575345,2580.9480357307766,2593.7573332178704,1942397
